timestamp,download,upload,ping,bytes_sent,bytes_received
2021-02-11T21:50:02.600312Z,116734321.81565677,11669985.085690027,21.655,14802944,146966140
2021-02-11T22:00:02.548108Z,116109911.24936216,10702891.932940355,20.417,13795328,145555974
2021-02-11T22:10:02.564703Z,115479292.54399806,6121908.411538991,20.087,7979008,145512060
2021-02-11T22:20:02.569663Z,115150507.54250793,7428071.676103367,23.284,9576448,145716860
2021-02-11T22:30:02.565979Z,115366261.99077965,9006327.51583025,26.513,11493376,144447100
2021-02-11T22:40:02.734475Z,116080293.07418288,7762262.679048573,26.195,10076160,145942140
2021-02-11T22:50:02.590636Z,115438704.21890092,4611096.444265016,25.23,6168576,144526858
2021-02-11T23:00:02.586968Z,115728287.63249244,4478262.662558185,26.164,6086656,144951814
2021-02-11T23:10:02.686723Z,115833636.12014784,7226829.690239481,25.967,9248768,146085500
2021-02-11T23:20:02.569221Z,115361485.87097862,8118231.302264233,25.997,10592256,144969340
2021-02-11T23:30:02.027228Z,116617941.3956455,10724683.4341555,23.563,13549568,146610694
2021-02-11T23:40:02.577036Z,115015887.87048332,10658439.994052267,21.54,13426688,145668614
2021-02-11T23:50:02.628735Z,116463027.10425217,9143104.828482345,25.869,11542528,146126460
2021-02-12T00:00:02.609635Z,114878696.8053933,6135272.872538767,27.387,8216576,145592602
2021-02-12T00:10:02.679065Z,115515235.18170504,6034963.649219696,22.032,7921664,144852368
2021-02-12T00:20:02.631050Z,116715269.0945471,8088498.666973034,25.111,10297344,146047494
2021-02-12T00:30:02.747997Z,116866579.86220084,11812781.820447832,17.934,14925824,146736528
2021-02-12T00:40:02.604867Z,115813971.42490974,11819703.54014257,23.64,14942208,146293254
2021-02-12T00:50:02.636999Z,116299919.5013856,11509070.326637654,22.536,14737408,146771580
2021-02-12T01:00:02.603052Z,114852037.79017262,9666872.64454859,23.749,12263424,145371654
2021-02-12T01:10:02.613758Z,116657806.98389691,10144984.119570898,23.015,12812288,146139654
2021-02-12T01:20:02.538785Z,114117268.69245397,11605193.733093238,25.658,14606336,144624134
2021-02-12T01:30:02.636301Z,114753189.8485553,11467953.778593576,25.461,14557184,145327740
2021-02-12T01:40:02.610804Z,115972368.75260563,10821642.608163754,28.043,13729792,146265488
2021-02-12T01:50:02.758001Z,116192566.42064363,10964766.656645216,24.147,14163968,145788540
2021-02-12T02:00:02.583347Z,108942098.2739272,11662681.087878773,23.435,15089664,136594596
2021-02-12T02:10:02.602297Z,114453900.54846239,10100208.113829166,14.494,12861440,144539260
2021-02-12T02:20:02.642277Z,114475273.25695653,11750271.366658185,22.139,15040512,143354374
2021-02-12T02:30:02.605731Z,117196375.30179498,11594266.766200598,22.982,14770176,146851040
2021-02-12T02:40:02.636159Z,116617902.22927439,11787622.4600433,24.635,15187968,147027580
2021-02-12T02:50:02.541536Z,115646146.91596091,8960167.446311032,23.578,15138816,146925180
2021-02-12T03:00:02.596968Z,116794726.6132915,11718696.708743216,20.075,14991360,147170940
2021-02-12T03:10:02.644178Z,115664297.06680435,11413714.900871119,20.584,14336000,145207814
2021-02-12T03:20:02.585833Z,116725352.84384687,11566984.797688738,21.754,14737408,146853500
2021-02-12T03:30:02.603055Z,115012115.03882101,11498786.977853546,23.091,14647296,145606390
2021-02-12T03:40:02.612029Z,112541313.477049,11777666.171510953,21.709,15056896,140883580
2021-02-12T03:50:02.616033Z,116907979.91753764,11702246.773870736,16.404,14802944,146392700
2021-02-12T04:00:02.599787Z,112985593.61803788,11771631.352331122,23.582,14852096,142166534
2021-02-12T04:10:02.611368Z,115774273.54629946,12011609.701103633,25.029,15220736,145152282
2021-02-12T04:20:02.598980Z,115583408.5597548,11587781.561799679,21.493,14778368,144747014
2021-02-12T04:30:02.669013Z,114155592.44351462,11553458.40016382,21.227,14729216,143111568
2021-02-12T04:40:02.597616Z,115864344.93446775,11746330.535605052,23.185,15073280,146628220
2021-02-12T05:00:02.621070Z,115986933.13594867,11695662.477753155,21.955,14712832,146904700
2021-02-12T05:10:02.598003Z,115889650.45106295,11921453.929036234,23.027,15007744,146098694
2021-02-12T05:20:02.563207Z,117273494.84379849,11875895.299457,21.787,15237120,146904700
2021-02-12T05:30:02.562944Z,115953303.60322395,11551893.113336384,22.023,14761984,146672134
2021-02-12T05:40:03.264590Z,116837739.47153863,11523147.434428772,25.446,14852096,146464380
2021-02-12T05:50:02.699971Z,116321337.17160948,11798385.850886516,20.52,15147008,146925180
2021-02-12T06:00:02.595896Z,116516299.19045022,11587293.110940456,22.289,14942208,147099260
2021-02-12T06:10:02.551445Z,116073901.11899659,11498317.56959253,19.585,14688256,146822780
2021-02-12T06:20:02.626440Z,117263068.28895342,11568114.782990677,20.209,14868480,146906870
2021-02-12T06:30:02.621682Z,116554717.55561471,11707392.69841028,22.857,14876672,146078214
2021-02-12T06:40:02.631920Z,113182600.00037728,11634262.583799513,19.622,15048704,142503076
2021-02-12T06:50:02.652020Z,110921764.31958325,11528404.732961377,22.841,14671872,138981894
2021-02-12T07:00:02.603020Z,110970492.0998967,11283714.450609636,23.742,14524416,139804048
2021-02-12T07:10:02.731411Z,114589689.7414267,10933853.641703077,17.729,14467072,143704704
2021-02-12T07:20:02.624375Z,113821422.60334054,11603770.60089375,23.573,14614528,143105660
2021-02-12T07:30:02.604542Z,113296290.96514867,11420987.5109961,21.063,14745600,143341180
2021-02-12T07:40:02.623521Z,117068691.03843533,11252847.680937117,24.944,14499840,146792060
2021-02-12T07:50:02.623033Z,115572831.38916044,10715761.139409147,19.672,13631488,146351740
2021-02-12T08:00:02.603125Z,116254243.13670176,11914362.897506109,20.693,15056896,145719814
2021-02-12T08:10:02.603258Z,116700797.003627,11758713.869732881,19.255,15163392,146136700
2021-02-12T08:20:02.582639Z,116955013.60147023,11659990.87371379,23.476,14852096,146853500
2021-02-12T08:30:03.143118Z,117339622.44571331,11580754.51709478,19.261,14950400,146996860
2021-02-12T08:40:02.595970Z,116518694.16796736,11645961.882114232,22.235,14745600,146969094
2021-02-12T08:50:02.567248Z,115049161.90242568,12020727.802893132,22.198,15220736,144477820
2021-02-12T09:00:02.616924Z,116736125.27417092,11758367.718962193,18.433,15163392,146966140
2021-02-12T09:10:02.614089Z,116874196.56164654,11509867.09929722,21.737,14606336,146321020
2021-02-12T09:20:02.599975Z,116869092.75347295,11547297.003291562,22.101,14794752,146416134
2021-02-12T09:30:02.574181Z,116804210.11944126,11817328.616614066,22.442,15155200,147043728
2021-02-12T09:40:02.606630Z,115337311.21622214,11641211.66713411,22.686,14737408,145215100
2021-02-12T09:50:02.749002Z,116633353.12702823,11889810.020742528,17.173,15114240,147119740
2021-02-12T10:00:02.641413Z,117522907.3219286,11436121.783587685,19.536,14475264,147263100
2021-02-12T10:10:02.593066Z,115181933.83268827,11832664.287390841,22.272,15089664,145952380
2021-02-12T10:20:02.571675Z,117002228.95028307,11551521.454399623,18.489,15048704,146619556
2021-02-12T10:30:02.567999Z,117279746.50266916,11727705.497491902,22.758,14778368,146805254
2021-02-12T10:40:02.572033Z,115831557.38285892,11331968.771622768,22.064,15171584,146364934
2021-02-12T10:50:02.624663Z,116706141.73168282,11486371.928914454,19.631,14516224,146872602
2021-02-12T11:00:02.581479Z,117072056.43683696,11930939.249660665,20.414,15007744,146781820
2021-02-12T11:10:02.596724Z,116436251.50872596,11777862.972131139,23.528,15187968,146078214
2021-02-12T11:20:02.570166Z,117131825.27878052,11334271.303460298,22.271,14278656,146876934
2021-02-12T11:30:02.563646Z,115726613.86096409,11991981.852935301,20.66,15048704,146607740
2021-02-12T11:40:02.572864Z,116867277.65794201,11761457.241230622,19.689,15155200,146730620
2021-02-12T11:50:02.655626Z,117398150.77881283,11776199.298372889,20.419,15073280,147242620
2021-02-12T12:00:02.573139Z,116725541.87979938,11886240.628604911,16.881,15220736,146853500
2021-02-12T12:10:02.605670Z,116810093.70739406,12027675.11093189,18.893,15122432,146660516
2021-02-12T12:20:02.567761Z,115861629.4066801,11510064.02491599,22.051,14819328,147099260
2021-02-12T12:30:02.733546Z,116472170.83966981,11624309.996745108,18.522,14884864,146617980
2021-02-12T12:40:02.607964Z,116586399.51161483,11410484.620311806,23.267,14524416,146587260
2021-02-12T12:50:02.577987Z,116918139.94953474,12023322.774422664,17.089,15130624,146914940
2021-02-12T13:00:02.564185Z,116925602.88530438,11788648.762969462,18.638,15130624,146541968
2021-02-12T13:10:02.575690Z,115936782.65452316,11694230.455804646,23.722,14827520,146126460
2021-02-12T13:20:02.570365Z,115621605.03730775,11655245.224536167,23.53,14680064,146095740
2021-02-12T13:30:02.552357Z,117611137.37087218,11077906.699608026,22.597,14442496,147248528
2021-02-12T13:40:02.554589Z,114931870.93066446,11417806.372262103,20.14,14843904,145829500
2021-02-12T13:50:02.682231Z,113658732.1208382,11489632.251931239,23.461,14647296,142644860
2021-02-12T14:00:02.576395Z,117076339.93205863,11797220.842030693,22.152,14843904,147263100
2021-02-12T14:10:02.566760Z,116854201.30652402,11647877.939879417,20.11,14983168,147263100
2021-02-12T14:20:02.564648Z,116576343.05178533,11551590.960888851,23.457,14893056,146508294
2021-02-12T14:30:02.582224Z,116934378.60571165,11244661.72207118,19.474,14811136,146579974
2021-02-12T14:40:02.567983Z,116734708.67961283,11587491.211656665,19.432,14876672,146863740
2021-02-12T14:50:02.585082Z,117245367.83550687,11673236.146316096,23.146,14958592,147043728
2021-02-12T15:00:02.906555Z,116647117.50629766,11776021.172436988,23.313,15196160,146129414
2021-02-12T15:10:02.757997Z,115221099.36998433,11934467.483085264,22.696,15040512,144199962
2021-02-12T15:20:02.568164Z,116088146.5078121,11879551.605722213,23.629,15163392,146105980
2021-02-12T15:30:02.621424Z,115457506.65949836,11760698.316239139,20.553,14999552,145993340
2021-02-12T15:40:02.628555Z,117166912.31727551,11501833.667519871,21.089,14794752,147235334
2021-02-12T15:50:02.569169Z,116132023.82307601,11192914.790036352,23.069,14409728,146518534
2021-02-12T16:00:02.620356Z,117067116.79835725,11659837.379593145,23.469,14819328,147058300
2021-02-12T16:10:02.565443Z,117316627.82175575,11985252.25304846,17.91,15171584,147097882
2021-02-12T16:20:02.573333Z,116305274.4659105,12023764.996253004,23.444,15187968,146170374
2021-02-12T16:30:02.912417Z,117242178.28798397,11456493.204349253,21.401,14811136,146904700
2021-02-12T16:40:02.621737Z,117485428.0299067,11444356.28471535,22.012,14557184,147094928
2021-02-12T16:50:02.599289Z,117393884.34947436,11957623.293178128,16.459,15097856,146887174
2021-02-12T17:00:02.596310Z,114472380.67761688,11202373.796265688,23.541,14286848,143218300
2021-02-12T17:10:02.564357Z,115866677.09933615,10843289.76952053,23.565,13860864,146249340
2021-02-12T17:20:02.553760Z,115455322.7008496,11840765.697926866,22.248,15089664,145235580
2021-02-12T17:30:02.597969Z,117419988.43591374,11834201.74225991,20.172,14917632,146999814
2021-02-12T17:40:02.555972Z,115273785.93147863,11339130.340353647,23.349,14409728,146331260
2021-02-12T17:50:02.851148Z,116135565.19088085,10659659.892219093,25.356,13492224,146126460
2021-02-12T18:00:02.631733Z,116369900.84123382,9529875.85028903,19.506,12066816,146157180
2021-02-12T18:10:02.592017Z,116555584.77067636,11751095.87144547,26.711,14753792,145962620
2021-02-12T18:20:02.644352Z,116116645.42382553,9390434.308017096,15.409,12001280,145367816
2021-02-12T18:30:02.613790Z,114780500.10721731,10907083.461253406,25.54,13860864,143766928
2021-02-12T18:40:02.596963Z,116587274.29578127,11777963.164165791,21.824,14901248,145889562
2021-02-12T18:50:02.550157Z,115600853.04417433,11750893.922241863,17.158,15056896,145501820
2021-02-12T19:00:02.630922Z,95607842.24412742,7136765.369594779,26.432,9084928,119852196
2021-02-12T19:10:02.649778Z,116588010.9396163,8234266.646057738,27.227,10420224,146528774
2021-02-12T19:20:02.642026Z,117349703.73080777,8838704.769026875,23.938,11526144,146985836
2021-02-12T19:30:02.604756Z,116917790.18451636,7848664.521936507,22.699,10010624,146787728
2021-02-12T19:40:02.655653Z,114490440.81354767,6153036.749904191,23.438,8134656,145538448
2021-02-12T19:50:02.634555Z,115374371.66240104,5476542.368530109,26.389,7200768,144596368
2021-02-12T20:00:02.651265Z,116253083.62442786,4888614.880241433,24.529,6569984,146631174
2021-02-12T20:10:02.664640Z,116758823.157863,8785339.807249015,20.222,11247616,146634128
2021-02-12T20:20:02.606016Z,113943260.04617363,10724333.246553767,23.247,13623296,143842940
2021-02-12T20:30:03.313711Z,115964280.10674442,6548381.472609799,26.572,8560640,145231248
2021-02-12T20:40:02.606409Z,112867504.00322132,6103152.260493963,23.202,7847936,143023740
2021-02-12T20:50:02.645015Z,110406135.39752282,5774940.266559886,26.378,7634944,139043334
2021-02-12T21:00:02.622019Z,116607155.48152637,6131303.635609879,22.249,8085504,146508294
2021-02-12T21:10:02.602834Z,115019558.99757041,10871065.12849434,19.329,13762560,144091654
2021-02-12T21:20:02.620034Z,113637611.84634964,9115481.224310836,26.257,11755520,143333894
2021-02-12T21:30:02.579060Z,116056570.95004594,9336224.838641489,27.766,11976704,145387802
2021-02-12T21:40:02.599569Z,108099713.96412103,5416260.14721035,27.175,7102464,146280060
2021-02-12T21:50:02.674986Z,115445727.77317597,11123443.087829527,26.464,14073856,144828934
2021-02-12T22:00:02.614354Z,115367517.54592675,7936496.607180195,21.256,10182656,146065020
2021-02-12T22:10:02.642943Z,116245039.39317591,7832059.597336483,23.906,10321920,146587260
2021-02-12T22:20:02.590329Z,115665264.11767246,7697362.207883718,22.396,10059776,145525254
2021-02-12T22:30:02.564306Z,114885966.71233705,10591892.520944614,25.567,13623296,144183814
2021-02-12T22:40:02.618222Z,116421667.07382175,11736209.01150187,23.112,15056896,146925180
2021-02-12T22:50:02.576039Z,115540064.13924952,11680404.469348215,25.745,14721024,146054780
2021-02-12T23:00:02.582437Z,114999217.55221164,11702286.464303143,22.097,14704640,144897660
2021-02-12T23:10:02.915648Z,109170647.35191835,10507918.473858371,63.656,13230080,137862780
2021-02-12T23:20:02.609576Z,112638188.6152608,10143565.926700287,25.521,12984320,141217168
2021-02-12T23:30:02.022191Z,115042384.01880455,11751809.870314881,23.353,14950400,145174140
2021-02-12T23:40:02.666953Z,115922537.85170218,11633816.293082114,20.812,14639104,146146940
2021-02-12T23:50:02.562674Z,115552209.49785088,11326592.632208133,23.249,14401536,146484860
2021-02-13T00:00:02.632857Z,116609010.36949821,11751748.628147017,21.254,14794752,147191420
2021-02-13T00:10:02.591032Z,116336551.7598313,11670687.771564886,23.962,14868480,147007100
2021-02-13T00:20:02.600396Z,110244023.35287023,11659629.956306688,24.883,15114240,138086682
2021-02-13T00:30:02.682897Z,117211740.02959424,11952906.641396211,25.62,15138816,146924396
2021-02-13T00:40:02.615720Z,116880278.71573332,11561051.607635012,17.021,14712832,146935420
2021-02-13T00:50:02.578937Z,116192509.39584401,11224431.389364816,25.004,14598144,146003580
2021-02-13T01:00:02.649532Z,115336317.93467279,11069497.370764786,22.715,13991936,144672380
2021-02-13T01:10:02.568984Z,115870591.77208604,11629811.419056434,23.032,14778368,146361980
2021-02-13T01:20:02.588569Z,116360388.0415547,11450686.668174906,23.426,14712832,145781254
2021-02-13T01:30:02.589306Z,116941318.69939543,11799143.476303522,25.037,15007744,146746768
2021-02-13T01:40:02.678423Z,116230849.3461925,9100820.457273511,23.91,11665408,146556540
2021-02-13T01:50:02.785660Z,117109478.93525471,11814978.296046354,19.987,14909440,147207568
2021-02-13T02:00:02.574288Z,116467784.39979327,11336472.288159762,22.847,14409728,147027580
2021-02-13T02:10:02.559258Z,115731182.90719385,11816189.702747304,19.148,14925824,146351740
2021-02-13T02:20:02.597953Z,111401456.16544299,11735311.177300671,22.164,15097856,140807568
2021-02-13T02:30:02.621834Z,114579135.498072,11769172.514596606,22.943,14950400,145532540
2021-02-13T02:40:02.601921Z,116146817.30771692,11420272.171217592,21.001,14688256,146249340
2021-02-13T02:50:02.600588Z,115967172.1070803,11668761.554099075,25.284,14745600,146607740
2021-02-13T03:00:02.643005Z,116975828.69485869,11821537.601479525,20.398,15081472,147027580
2021-02-13T03:10:02.605360Z,117158851.5015237,11533628.083652271,22.358,14909440,146822780
2021-02-13T03:20:02.643672Z,113999254.96135181,11686696.454242703,18.658,14950400,144928380
2021-02-13T03:30:02.604432Z,111938009.54783794,11677335.798061958,22.622,14704640,140231174
2021-02-13T03:40:02.586300Z,111745773.2101865,11434379.490984624,23.57,14622720,141303420
2021-02-13T03:50:02.596321Z,116295299.3409642,11769881.355368072,22.238,15130624,146319642
2021-02-13T04:00:02.617243Z,115541784.5412242,11867755.028103536,23.98,15147008,145890940
2021-02-13T04:10:02.599849Z,116112864.62074547,11722307.27255824,22.954,15089664,146738698
2021-02-13T04:20:02.627971Z,116943891.9127027,11723532.089607798,22.527,15155200,146559494
2021-02-13T04:30:02.676959Z,111867765.52131863,11341044.301550366,15.843,14745600,140165402
2021-02-13T04:40:01.570960Z,116628695.6976416,11317980.242197227,23.201,14745600,146600454
2021-02-13T04:50:02.591194Z,116390899.30122595,11533226.216424264,23.076,14802944,145637894
2021-02-13T05:00:02.563121Z,99511811.7420437,11669462.833886022,15.64,14852096,124717574
2021-02-13T05:10:02.607533Z,116184335.47175643,11544478.352713423,18.762,14745600,146190070
2021-02-13T05:20:02.588802Z,116138088.53326178,11032469.535531279,18.225,13901824,145904134
2021-02-13T05:30:02.620383Z,112241447.05154714,11858859.79546686,21.58,14884864,142184060
2021-02-13T05:40:02.523483Z,116291737.7041694,12051403.913416004,14.144,15163392,146679420
2021-02-13T05:50:02.725027Z,115789947.2293781,11832162.463401074,15.064,15155200,146272774
2021-02-13T06:00:01.970602Z,116864585.00928192,11765326.781985467,17.523,14802944,146515580
2021-02-13T06:10:01.888428Z,115927006.8751252,11934053.62488416,21.815,15220736,146884220
2021-02-13T06:20:01.841868Z,112267575.71049298,11876032.13035533,21.734,14893056,141641340
2021-02-13T06:30:01.820260Z,112948808.66038439,11192425.426167605,18.92,14344192,141774460
2021-02-13T06:40:01.967999Z,115583228.32389247,11476739.293232445,19.312,14893056,144783642
2021-02-13T06:50:01.882964Z,116573495.52763914,11255182.268141802,19.802,14172160,146515580
2021-02-13T07:00:01.903062Z,116337776.55708143,11582276.012077166,22.446,14901248,145879322
2021-02-13T07:10:01.934178Z,116123042.42332791,11574032.41296651,19.26,15196160,146525820
2021-02-13T07:20:01.886368Z,116453845.6957668,8605885.05459765,21.769,14688256,146935420
2021-02-13T07:30:01.896737Z,115663078.1283088,12020827.25445349,20.874,15106048,146815494
2021-02-13T07:40:01.891809Z,116887777.19832078,12066265.008425564,20.014,15220736,146367104
2021-02-13T07:50:01.888691Z,114892185.27731863,11242046.206321128,19.873,14442496,145194620
2021-02-13T08:00:00.914094Z,114829783.34718147,11549318.71857421,13.979,14819328,143668860
2021-02-13T08:10:01.882080Z,112926179.48931727,11841760.251069935,19.507,14991360,143319322
2021-02-13T08:20:01.881371Z,114322063.03209579,11671662.931797873,18.174,15056896,143651334
2021-02-13T08:30:01.949047Z,115157600.06504095,11708875.830280459,18.144,14745600,144511494
2021-02-13T08:40:01.883907Z,116904247.78520584,11713063.565640204,18.337,14712832,146592384
2021-02-13T08:50:01.893327Z,117050625.61071429,11119694.452345064,20.168,14376960,147048060
2021-02-13T09:00:01.874856Z,116942932.06845436,11251719.136415603,22.648,14467072,146792060
2021-02-13T09:10:01.874328Z,115708080.1389646,11607302.020070067,19.973,14974976,146474620
2021-02-13T09:20:01.875126Z,117118594.47212796,12037030.123814227,17.132,15114240,146976380
2021-02-13T09:30:01.874976Z,115622672.4902918,11517654.205420379,18.606,14663680,146395654
2021-02-13T09:40:01.875508Z,117308339.26879016,11745613.272600349,16.833,14745600,146749722
2021-02-13T09:50:02.029945Z,116723752.93413883,11798938.924591642,15.455,15032320,146097316
2021-02-13T10:00:01.881833Z,116118608.37562315,11475335.55514772,18.275,14573568,146316688
2021-02-13T10:10:01.886789Z,116572380.91640557,11532100.475710243,16.991,14909440,146316688
2021-02-13T10:20:01.871447Z,116019575.80587362,12010947.200231258,18.526,15138816,145962620
2021-02-13T10:30:01.882585Z,115831203.86562335,11511616.148852188,21.654,14786560,146751100
2021-02-13T10:40:01.892833Z,116373240.72520393,11582431.544673393,17.901,14639104,146795014
2021-02-13T10:50:01.878548Z,115576176.6838532,11480341.087629285,19.351,15253504,145814928
2021-02-13T11:00:01.860905Z,115948736.21422867,11757388.241996992,19.193,15147008,146239100
2021-02-13T11:10:01.935837Z,116665503.65743883,11598493.825239731,16.23,14893056,146792060
2021-02-13T11:20:01.885812Z,116717198.75812776,12005292.837121949,22.223,15187968,146146940
2021-02-13T11:30:01.870879Z,117367994.16026382,11922013.298569076,19.732,14983168,147273340
2021-02-13T11:40:01.830359Z,116476304.59380937,11776482.490564428,18.625,14811136,146136700
2021-02-13T11:50:01.803761Z,116357702.9094732,11955854.594300648,17.36,15015936,146208380
2021-02-13T12:00:01.853784Z,115287224.05884214,11536444.697374828,20.899,14917632,146920848
2021-02-13T12:10:01.865512Z,116904785.27268864,11846308.54995933,19.278,14934016,147150460
2021-02-13T12:20:02.029678Z,117371787.25390482,11729228.835062826,20.696,14753792,146999814
2021-02-13T12:30:02.739362Z,115989407.05744341,11892096.248354323,20.773,14942208,146774534
2021-02-13T12:40:01.883832Z,115766472.28925106,11463230.435779832,20.547,14753792,145860220
2021-02-13T12:50:01.875196Z,116251649.0526303,11778182.919109566,18.632,14934016,146869648
2021-02-13T13:00:01.886310Z,115596056.33685523,11286772.303202964,17.687,14213120,146443900
2021-02-13T13:10:01.874049Z,116011969.73838903,11665751.457550967,18.675,14794752,146904700
2021-02-13T13:20:01.828129Z,116216662.760477,11521914.934597488,19.572,14893056,146720380
2021-02-13T13:30:01.871135Z,115999383.87603585,11401385.3966025,19.667,14622720,145911420
2021-02-13T13:40:01.872143Z,116285467.95773491,11098016.569154281,18.425,14655488,146505340
2021-02-13T13:50:01.863069Z,115317669.4234377,11726871.194245746,13.105,14852096,146160134
2021-02-13T14:00:01.946344Z,116833832.92963366,11916595.544549277,18.727,15040512,146890128
2021-02-13T14:10:01.874689Z,116646433.2730421,11801854.17401188,21.195,14958592,146866694
2021-02-13T14:20:01.877308Z,116925368.15692635,11449617.5832803,17.281,14589952,146609910
2021-02-13T14:30:01.890081Z,116800276.2617716,11709244.844301067,20.06,14819328,146986620
2021-02-13T14:40:01.897381Z,116794682.4969063,11918507.640477024,18.391,15073280,146556540
2021-02-13T14:50:01.863370Z,116633079.72315647,11566038.444100786,21.7,14647296,146636298
2021-02-13T15:00:01.885012Z,116826360.3069582,11800155.575870225,20.99,15122432,147252860
2021-02-13T15:10:02.024756Z,116543014.13460629,11568831.77396392,20.772,14950400,146098694
2021-02-13T15:20:01.896571Z,116035187.49703702,11876966.734836912,18.398,14950400,146856454
2021-02-13T15:30:01.891223Z,116716851.02696493,11649642.802984186,20.017,14860288,146228860
2021-02-13T15:40:01.757464Z,116852754.63662262,11581245.43459971,17.228,14917632,146894460
2021-02-13T15:50:01.893034Z,114896106.86369404,11567752.237354856,19.711,14934016,144025882
2021-02-13T16:00:01.878740Z,117365667.89788444,11625043.998235531,21.262,14884864,147296774
2021-02-13T16:10:01.894511Z,116691529.50370277,11779667.75790987,19.742,15040512,146321020
2021-02-13T16:20:01.891757Z,116721524.54348432,11536692.179488009,18.45,14508032,146751100
2021-02-13T16:30:01.973089Z,117021133.01963341,11757896.320781877,19.493,14876672,146556540
2021-02-13T16:40:01.834930Z,116686067.87598944,11528971.947745977,19.463,14925824,146426374
2021-02-13T16:50:01.883306Z,116372695.2358654,11357453.769381372,20.599,14311424,145725722
2021-02-13T17:00:01.892522Z,117249345.79947098,11670289.063854894,20.867,15220736,147156368
2021-02-13T17:10:01.882720Z,111025122.24252188,11671031.44133173,19.504,14974976,141521414
2021-02-13T17:20:01.855040Z,112042904.33838357,11758051.092145002,22.379,14835712,141979260
2021-02-13T17:30:01.893353Z,116770766.12831685,11696088.279879535,21.105,14688256,146846214
2021-02-13T17:40:01.885715Z,117435299.05467795,11751217.85295117,18.833,14884864,146938374
2021-02-13T17:50:01.925413Z,114332579.58555394,11123242.058223166,19.318,14368768,143873660
2021-02-13T18:00:01.884638Z,117514111.2963071,11484671.492490752,22.941,14540800,147214854
2021-02-13T18:10:01.885983Z,112994855.97911614,11709134.5500865,15.686,15081472,143405574
2021-02-13T18:20:02.122675Z,109878341.7334102,11232880.292097652,18.278,14131200,138415740
2021-02-13T18:30:05.846831Z,113227557.86670806,11358555.91760714,15.104,14286848,143433340
2021-02-13T18:40:01.854449Z,112090723.7940475,11274366.740400366,18.405,14352384,140712454
2021-02-13T18:50:01.885181Z,113351755.14015414,11695429.559593787,17.271,14999552,141917820
2021-02-13T19:00:01.920126Z,113777405.8261958,11629946.863373108,21.817,14991360,142614140
2021-02-13T19:10:01.929540Z,116582812.84497476,11437799.165109029,17.167,14909440,146702854
2021-02-13T19:20:01.933238Z,116136165.7586758,11685613.771195248,18.587,14704640,146003580
2021-02-13T19:30:01.883938Z,115357551.55537526,11582003.425096925,21.606,14843904,145901180
2021-02-13T19:40:01.899579Z,115867059.84850495,11788778.484908735,21.188,14811136,145535494
2021-02-13T19:50:01.920864Z,116984855.22621779,11719556.913193148,19.454,14901248,146904700
2021-02-13T20:00:01.912004Z,102867301.64950784,11560141.956306359,22.629,14991360,128932122
2021-02-13T20:10:01.889922Z,116819170.01747529,11825765.133391613,17.01,14983168,147150460
2021-02-13T20:20:01.861475Z,115497078.6982087,11665484.305915,17.47,14704640,145983100
2021-02-13T20:30:02.033191Z,116155038.72456917,12021948.671081545,16.447,15155200,146136700
2021-02-13T21:00:01.871668Z,115548233.7891609,11523156.473949293,18.698,14688256,146402940
2021-02-13T21:10:01.924818Z,115894819.51789156,11567049.53026474,19.874,14811136,146423420
2021-02-13T21:20:01.874733Z,115885604.20245086,11589250.030570075,15.763,14811136,146822780
2021-02-13T21:30:02.054367Z,116805643.05954115,11535932.878897253,16.053,15081472,147119740
2021-02-13T21:40:01.918180Z,91217622.06652382,11911567.283680735,19.807,14983168,146732790
2021-02-13T21:50:02.029495Z,115861049.48862697,11682497.464861779,18.979,14811136,146597500
2021-02-13T22:00:01.914147Z,115912953.2820236,11993671.72477931,22.414,15097856,145228294
2021-02-13T22:10:01.878494Z,116046496.84672761,11302999.979880096,22.412,14655488,146726288
2021-02-13T22:20:01.850471Z,113759346.48925753,11697635.913383728,21.238,14729216,142685820
2021-02-13T22:30:01.601889Z,108083912.35234585,11516654.57097446,19.392,14868480,136438042
2021-02-13T22:40:01.494004Z,110731745.24150829,11845334.195665034,18.15,14901248,138815100
2021-02-13T22:50:01.648362Z,110594374.29701042,11080026.326977592,16.56,13967360,138677648
2021-02-13T23:00:01.629138Z,101209709.04319933,11160898.040872702,20.339,14360576,127994374
2021-02-13T23:10:01.615615Z,116991849.77804959,11791121.47298603,21.137,15179776,146664848
2021-02-13T23:20:01.635477Z,110842222.01770227,11537349.522530984,18.718,14819328,139705980
2021-02-13T23:30:01.632790Z,113544187.9773906,11921581.95922559,13.423,15015936,142197254
